,HOME_TEAM_PTS_AVG,AWAY_TEAM_PTS_AVG,HOME_TEAM_AST_AVG,AWAY_TEAM_AST_AVG,HOME_TEAM_REB_AVG,AWAY_TEAM_REB_AVG,HOME_TEAM_WIN_PCT,AWAY_TEAM_WIN_PCT,HOME_TEAM_FG_PCT_AVG,AWAY_TEAM_FG_PCT_AVG,HOME_TEAM_FT_PCT_AVG,AWAY_TEAM_FT_PCT_AVG,HOME_TEAM_FG3_PCT_AVG,AWAY_TEAM_FG3_PCT_AVG,DIFF_PTS_AVG,DIFF_AST_AVG,DIFF_REB_AVG,DIFF_WIN_PCT,DIFF_FG_PCT,DIFF_FT_PCT,DIFF_FG3_PCT
12005,94.16666666666667,100.21052631578948,18.166666666666668,20.42105263157895,42.333333333333336,45.78947368421053,0.6666666666666666,0.42105263157894735,0.43300000000000005,0.44747368421052625,0.8166666666666667,0.7584736842105264,0.35827777777777775,0.3253684210526316,-6.043859649122808,-2.254385964912281,-3.4561403508771917,0.24561403508771928,-0.014473684210526194,0.05819298245614024,0.032909356725146166
12004,96.22222222222223,94.70588235294117,20.166666666666668,22.470588235294116,40.05555555555556,39.35294117647059,0.4444444444444444,0.47058823529411764,0.45316666666666666,0.4487058823529411,0.7390555555555555,0.7994705882352939,0.33944444444444444,0.4022352941176471,1.5163398692810546,-2.303921568627448,0.7026143790849702,-0.02614379084967322,0.004460784313725541,-0.06041503267973847,-0.06279084967320264
12010,98.05555555555556,93.15,24.055555555555557,20.85,40.888888888888886,42.25,0.6111111111111112,0.3,0.46572222222222226,0.41770000000000007,0.7423888888888888,0.7363999999999999,0.34488888888888897,0.34299999999999997,4.9055555555555515,3.2055555555555557,-1.3611111111111143,0.31111111111111117,0.04802222222222219,0.005988888888888821,0.0018888888888889954
12011,95.94444444444444,98.05263157894737,21.333333333333332,18.57894736842105,39.611111111111114,44.21052631578947,0.5555555555555556,0.47368421052631576,0.45494444444444443,0.4277368421052632,0.7219444444444444,0.7844736842105263,0.41027777777777774,0.34015789473684205,-2.108187134502927,2.754385964912281,-4.599415204678358,0.08187134502923982,0.027207602339181236,-0.06252923976608193,0.0701198830409357
12002,99.16666666666667,87.93333333333334,19.38888888888889,17.4,39.55555555555556,40.266666666666666,0.6111111111111112,0.2,0.45672222222222225,0.41213333333333346,0.7346111111111111,0.7166666666666667,0.4031666666666667,0.31120000000000003,11.233333333333334,1.9888888888888907,-0.7111111111111086,0.41111111111111115,0.04458888888888879,0.01794444444444443,0.09196666666666664
12009,90.94117647058823,101.38888888888889,21.11764705882353,21.555555555555557,39.1764705882353,42.94444444444444,0.47058823529411764,0.7222222222222222,0.45235294117647046,0.4483888888888889,0.7712352941176471,0.7396666666666667,0.3806470588235294,0.30644444444444446,-10.447712418300654,-0.43790849673202814,-3.767973856209146,-0.25163398692810457,0.003964052287581565,0.031568627450980435,0.07420261437908493
12008,91.22222222222223,90.0,16.72222222222222,19.470588235294116,44.44444444444444,40.588235294117645,0.1111111111111111,0.23529411764705882,0.4113333333333333,0.4181764705882353,0.7359444444444446,0.7161176470588235,0.2911666666666666,0.32211764705882345,1.2222222222222285,-2.7483660130718945,3.856209150326798,-0.12418300653594772,-0.006843137254902043,0.019826797385621098,-0.03095098039215688
12001,98.1,100.9375,20.3,22.0,41.4,46.0625,0.65,0.8125,0.4785500000000001,0.4575625000000001,0.72325,0.7605625,0.35719999999999996,0.34662499999999996,-2.8375000000000057,-1.6999999999999993,-4.662500000000001,-0.16249999999999998,0.020987499999999992,-0.03731250000000008,0.010575000000000001
12000,95.35,93.78947368421052,20.25,20.31578947368421,42.1,41.0,0.8,0.7368421052631579,0.45244999999999996,0.43568421052631584,0.73205,0.7692105263157896,0.33195,0.37942105263157894,1.560526315789474,-0.06578947368420884,1.1000000000000014,0.06315789473684219,0.016765789473684123,-0.03716052631578959,-0.047471052631578914
11991,98.73684210526316,88.44444444444444,19.57894736842105,16.666666666666668,40.526315789473685,39.666666666666664,0.631578947368421,0.16666666666666666,0.45336842105263164,0.4072222222222222,0.7366315789473684,0.7738888888888891,0.3987894736842105,0.3104444444444444,10.292397660818722,2.9122807017543835,0.8596491228070207,0.4649122807017544,0.046146198830409435,-0.037257309941520655,0.08834502923976612
11993,100.0,92.78947368421052,20.25,16.526315789473685,45.8,41.94736842105263,0.45,0.3157894736842105,0.44784999999999997,0.4300526315789474,0.7590000000000001,0.7208421052631581,0.32675,0.3272105263157894,7.21052631578948,3.723684210526315,3.852631578947367,0.1342105263157895,0.017797368421052562,0.03815789473684206,-0.0004605263157894113
11994,93.19047619047619,105.88888888888889,20.761904761904763,23.11111111111111,42.19047619047619,42.388888888888886,0.2857142857142857,0.5,0.418952380952381,0.4483888888888889,0.7359523809523809,0.7766111111111111,0.3445238095238095,0.3763888888888889,-12.698412698412696,-2.349206349206348,-0.19841269841269593,-0.2142857142857143,-0.029436507936507872,-0.04065873015873023,-0.031865079365079374
11992,96.72222222222223,95.47619047619048,22.833333333333332,20.333333333333332,41.0,42.095238095238095,0.4444444444444444,0.8095238095238095,0.44166666666666676,0.4543809523809524,0.7537222222222222,0.7295238095238095,0.32533333333333325,0.33995238095238095,1.246031746031747,2.5,-1.095238095238095,-0.3650793650793651,-0.012714285714285622,0.02419841269841272,-0.014619047619047698
11999,101.17647058823529,100.84210526315789,22.176470588235293,21.526315789473685,45.76470588235294,42.8421052631579,0.8235294117647058,0.7368421052631579,0.45811764705882363,0.44910526315789473,0.7620588235294118,0.743157894736842,0.35423529411764704,0.31463157894736843,0.3343653250773997,0.6501547987616085,2.9226006191950447,0.08668730650154799,0.0090123839009289,0.01890092879256977,0.03960371517027861
11998,105.8125,96.85,20.0625,18.3,44.625,43.65,0.5,0.45,0.4500624999999999,0.42365,0.7242500000000001,0.78335,0.3105625,0.3298,8.962500000000006,1.7624999999999993,0.9750000000000014,0.04999999999999999,0.026412499999999894,-0.05909999999999993,-0.019237499999999963
11990,87.875,93.73684210526316,17.5625,17.94736842105263,40.25,42.21052631578947,0.1875,0.631578947368421,0.41212500000000013,0.42978947368421055,0.71875,0.8110526315789474,0.31175,0.3520526315789474,-5.861842105263165,-0.3848684210526301,-1.9605263157894726,-0.444078947368421,-0.017664473684210424,-0.09230263157894736,-0.04030263157894737
11989,95.05555555555556,96.6470588235294,22.22222222222222,17.294117647058822,39.55555555555556,39.8235294117647,0.5,0.4117647058823529,0.44949999999999996,0.442,0.7994999999999999,0.7715882352941178,0.4183333333333334,0.3490588235294117,-1.5915032679738488,4.928104575163399,-0.2679738562091458,0.08823529411764708,0.007499999999999951,0.02791176470588208,0.06927450980392169
11988,98.16666666666667,91.0,20.0,19.72222222222222,45.77777777777778,40.77777777777778,0.5,0.2777777777777778,0.44350000000000006,0.4212777777777778,0.7494444444444444,0.7233333333333333,0.3555,0.32161111111111107,7.166666666666671,0.27777777777777857,5.0,0.2222222222222222,0.022222222222222254,0.026111111111111085,0.03388888888888891
11987,99.22222222222223,100.94117647058823,21.77777777777778,17.764705882352942,47.27777777777778,43.35294117647059,0.5,0.7647058823529411,0.44422222222222213,0.45105882352941173,0.7715000000000001,0.7257647058823529,0.3306111111111111,0.3452352941176469,-1.7189542483660034,4.0130718954248366,3.9248366013071916,-0.2647058823529411,-0.006836601307189605,0.04573529411764721,-0.01462418300653584
11995,90.38888888888889,98.42105263157895,21.055555555555557,23.894736842105264,39.05555555555556,40.68421052631579,0.4444444444444444,0.631578947368421,0.44872222222222213,0.4682631578947369,0.7700555555555556,0.7442631578947367,0.3660555555555556,0.35305263157894745,-8.03216374269006,-2.8391812865497066,-1.6286549707602305,-0.1871345029239766,-0.019540935672514748,0.025792397660818867,0.013002923976608127
11996,91.05263157894737,96.3529411764706,16.68421052631579,21.352941176470587,44.31578947368421,39.76470588235294,0.10526315789473684,0.7058823529411765,0.4107368421052632,0.45917647058823535,0.7498421052631581,0.7550588235294118,0.302157894736842,0.37064705882352933,-5.300309597523224,-4.668730650154796,4.55108359133127,-0.6006191950464397,-0.048439628482972175,-0.005216718266253695,-0.06848916408668732
11997,97.61904761904762,97.0,19.238095238095237,21.473684210526315,39.19047619047619,40.10526315789474,0.2857142857142857,0.5789473684210527,0.46228571428571436,0.45763157894736844,0.7829047619047619,0.7263684210526314,0.30733333333333335,0.41173684210526307,0.6190476190476204,-2.235588972431078,-0.91478696741855,-0.29323308270676696,0.0046541353383459105,0.05653634085213044,-0.10440350877192972
11982,98.44444444444444,90.84210526315789,17.72222222222222,19.57894736842105,40.111111111111114,41.10526315789474,0.4444444444444444,0.2631578947368421,0.44605555555555554,0.4223684210526316,0.7710555555555557,0.7235263157894737,0.3452222222222222,0.32573684210526316,7.602339181286553,-1.85672514619883,-0.9941520467836256,0.18128654970760233,0.023687134502923923,0.04752923976608203,0.01948538011695905
11984,91.95,98.2,16.25,23.7,42.0,40.45,0.3,0.6,0.4272,0.46950000000000003,0.7223000000000002,0.7454999999999999,0.32084999999999997,0.34310000000000007,-6.25,-7.449999999999999,1.5499999999999972,-0.3,-0.042300000000000004,-0.023199999999999776,-0.022250000000000103
11986,97.80952380952381,98.0,20.38095238095238,21.7,41.61904761904762,40.0,0.6190476190476191,0.6,0.4768095238095239,0.46255000000000007,0.7205714285714284,0.7333999999999999,0.356047619047619,0.4180499999999999,-0.1904761904761898,-1.3190476190476197,1.6190476190476204,0.01904761904761909,0.014259523809523833,-0.012828571428571522,-0.06200238095238092
11985,96.83333333333333,90.5,21.333333333333332,16.55,39.5,44.5,0.7222222222222222,0.1,0.46111111111111114,0.4085,0.7560555555555556,0.7554500000000002,0.3762222222222221,0.30849999999999994,6.333333333333329,4.783333333333331,-5.0,0.6222222222222222,0.052611111111111164,0.0006055555555554148,0.06772222222222218
11978,88.15789473684211,93.68181818181819,16.68421052631579,20.90909090909091,39.421052631578945,43.0,0.15789473684210525,0.3181818181818182,0.4080526315789474,0.4200000000000001,0.768263157894737,0.7355454545454545,0.317157894736842,0.3418636363636363,-5.523923444976077,-4.224880382775119,-3.578947368421055,-0.16028708133971292,-0.011947368421052706,0.03271770334928248,-0.024705741626794286
11980,95.85,98.2,20.2,19.65,40.15,40.55,0.6,0.65,0.4532499999999999,0.453,0.7433000000000001,0.7382500000000001,0.36029999999999995,0.4016,-2.3500000000000085,0.5500000000000007,-0.3999999999999986,-0.050000000000000044,0.00024999999999986144,0.005049999999999999,-0.04130000000000006
11979,100.88888888888889,94.2,17.555555555555557,18.15,43.55555555555556,42.3,0.7777777777777778,0.65,0.44988888888888884,0.43224999999999997,0.7286666666666667,0.80535,0.34755555555555545,0.35295,6.688888888888883,-0.5944444444444414,1.25555555555556,0.12777777777777777,0.01763888888888887,-0.07668333333333333,-0.005394444444444535
11983,104.89473684210526,88.05882352941177,22.894736842105264,17.705882352941178,42.578947368421055,39.94117647058823,0.47368421052631576,0.17647058823529413,0.44289473684210523,0.41300000000000014,0.7769473684210526,0.7245882352941176,0.3688421052631579,0.3051764705882353,16.835913312693492,5.188854489164086,2.637770897832823,0.29721362229102166,0.029894736842105085,0.052359133126934965,0.06366563467492259
11981,96.15789473684211,99.15789473684211,20.210526315789473,21.789473684210527,40.10526315789474,47.578947368421055,0.42105263157894735,0.47368421052631576,0.4526315789473684,0.4410526315789473,0.7352631578947367,0.7703684210526317,0.3375789473684211,0.3362631578947368,-3.0,-1.5789473684210549,-7.473684210526315,-0.05263157894736842,0.011578947368421078,-0.03510526315789497,0.0013157894736842701
11977,101.33333333333333,97.54545454545455,22.166666666666668,19.454545454545453,45.611111111111114,38.72727272727273,0.8333333333333334,0.2727272727272727,0.45977777777777784,0.4640000000000001,0.7641666666666667,0.7836818181818181,0.34972222222222216,0.3063636363636364,3.787878787878782,2.7121212121212146,6.883838383838388,0.5606060606060607,-0.004222222222222238,-0.019515151515151485,0.04335858585858576
11976,100.3,97.71428571428571,21.8,18.523809523809526,42.65,43.42857142857143,0.7,0.47619047619047616,0.4481,0.4278095238095238,0.7384999999999999,0.7907142857142857,0.31205,0.3348095238095238,2.585714285714289,3.276190476190475,-0.778571428571432,0.2238095238095238,0.020290476190476192,-0.05221428571428577,-0.022759523809523785
11975,93.1,95.73684210526316,20.15,22.36842105263158,40.8,41.0,0.7,0.42105263157894735,0.43520000000000003,0.43489473684210533,0.7661500000000001,0.7588947368421053,0.3797,0.3187368421052631,-2.6368421052631703,-2.21842105263158,-0.20000000000000284,0.2789473684210526,0.0003052631578946974,0.00725526315789482,0.060963157894736886
11974,97.6842105263158,106.05882352941177,20.105263157894736,20.176470588235293,45.526315789473685,44.294117647058826,0.5263157894736842,0.47058823529411764,0.44252631578947377,0.45264705882352935,0.7470526315789473,0.7252352941176471,0.3518421052631579,0.3091176470588235,-8.374613003095973,-0.07120743034055721,1.232198142414859,0.05572755417956654,-0.01012074303405558,0.021817337461300212,0.0427244582043344
11973,96.73684210526316,95.45454545454545,22.68421052631579,20.318181818181817,39.78947368421053,42.22727272727273,0.47368421052631576,0.8181818181818182,0.4512631578947368,0.4561363636363636,0.801736842105263,0.7285454545454545,0.4214736842105264,0.3385,1.2822966507177114,2.3660287081339746,-2.437799043062199,-0.34449760765550247,-0.004873205741626807,0.07319138755980847,0.08297368421052637
11966,87.45,97.25,16.5,20.2,39.65,45.95,0.15,0.55,0.40625,0.4403,0.7594000000000001,0.7472,0.31009999999999993,0.35425,-9.799999999999997,-3.6999999999999993,-6.300000000000004,-0.4,-0.034050000000000025,0.0122000000000001,-0.04415000000000008
11967,100.57894736842105,93.04347826086956,17.63157894736842,20.565217391304348,43.26315789473684,43.30434782608695,0.7368421052631579,0.34782608695652173,0.4476315789473684,0.4177391304347827,0.7348421052631579,0.7372173913043478,0.3428947368421052,0.3414782608695652,7.535469107551492,-2.9336384439359264,-0.04118993135011095,0.3890160183066361,0.029892448512585656,-0.0023752860411899723,0.0014164759725400211
11968,96.8,94.47619047619048,20.15,18.38095238095238,39.9,42.285714285714285,0.45,0.6666666666666666,0.45594999999999997,0.43461904761904757,0.7377999999999999,0.8013809523809524,0.3457,0.3546666666666667,2.3238095238095156,1.769047619047619,-2.385714285714286,-0.21666666666666662,0.021330952380952395,-0.06358095238095252,-0.008966666666666678
11969,92.04761904761905,91.89473684210526,16.238095238095237,21.157894736842106,41.61904761904762,38.89473684210526,0.2857142857142857,0.47368421052631576,0.42909523809523814,0.45242105263157883,0.7275714285714288,0.7716315789473684,0.31919047619047614,0.3783684210526316,0.15288220551379084,-4.919799498746869,2.7243107769423602,-0.18796992481203006,-0.023325814536340694,-0.04406015037593969,-0.05917794486215544
11971,97.71428571428571,98.0,21.476190476190474,19.869565217391305,39.80952380952381,38.608695652173914,0.5714285714285714,0.2608695652173913,0.4590476190476191,0.46704347826086967,0.7275714285714285,0.7830434782608695,0.41357142857142853,0.3017391304347826,-0.2857142857142918,1.6066252587991698,1.2008281573498962,0.3105590062111801,-0.007995859213250578,-0.05547204968944097,0.11183229813664591
11972,91.05,97.47368421052632,19.75,21.473684210526315,40.6,39.26315789473684,0.25,0.7368421052631579,0.42465,0.4653157894736843,0.72825,0.7666842105263157,0.32134999999999997,0.3749999999999999,-6.423684210526318,-1.723684210526315,1.336842105263159,-0.48684210526315785,-0.040665789473684266,-0.03843421052631579,-0.05364999999999992
11970,98.42857142857143,97.86363636363636,23.952380952380953,18.5,40.0,43.22727272727273,0.6190476190476191,0.45454545454545453,0.4731904761904763,0.4272727272727273,0.7433333333333332,0.7940454545454546,0.35238095238095246,0.3341363636363636,0.5649350649350708,5.4523809523809526,-3.2272727272727266,0.16450216450216454,0.04591774891774897,-0.05071212121212143,0.01824458874458884
11961,89.66666666666667,104.66666666666667,17.77777777777778,20.166666666666668,40.388888888888886,43.94444444444444,0.16666666666666666,0.4444444444444444,0.4157777777777779,0.45172222222222214,0.7334999999999999,0.7148333333333334,0.30488888888888893,0.31044444444444447,-15.0,-2.3888888888888893,-3.555555555555557,-0.2777777777777778,-0.035944444444444223,0.018666666666666498,-0.005555555555555536
11965,102.21052631578948,99.15789473684211,22.473684210526315,17.894736842105264,45.63157894736842,40.36842105263158,0.8421052631578947,0.47368421052631576,0.4627894736842106,0.4492631578947368,0.7615263157894737,0.7642105263157897,0.3613684210526315,0.35752631578947364,3.05263157894737,4.578947368421051,5.263157894736835,0.3684210526315789,0.013526315789473775,-0.0026842105263159555,0.003842105263157869
11964,99.57142857142857,99.2,20.19047619047619,21.9,46.04761904761905,47.25,0.47619047619047616,0.45,0.44557142857142856,0.44214999999999993,0.765,0.7688000000000001,0.3323333333333333,0.33899999999999997,0.37142857142856656,-1.7095238095238088,-1.202380952380949,0.026190476190476153,0.0034214285714286308,-0.0038000000000001366,-0.006666666666666654
11963,90.80952380952381,98.0,16.761904761904763,20.545454545454547,43.76190476190476,41.72727272727273,0.09523809523809523,0.6363636363636364,0.4141904761904762,0.47936363636363644,0.7526190476190477,0.7181363636363636,0.3136666666666666,0.3600454545454545,-7.19047619047619,-3.783549783549784,2.0346320346320326,-0.5411255411255411,-0.06517316017316022,0.03448268398268417,-0.04637878787878791
11962,105.75,96.52380952380952,23.0,20.19047619047619,42.6,40.19047619047619,0.5,0.6190476190476191,0.44464999999999993,0.45576190476190465,0.7797499999999999,0.7513809523809525,0.3726,0.359,9.226190476190482,2.80952380952381,2.4095238095238116,-0.11904761904761907,-0.011111904761904712,0.02836904761904746,0.013600000000000001
11958,97.4090909090909,96.85714285714286,21.40909090909091,20.095238095238095,40.18181818181818,39.666666666666664,0.5909090909090909,0.42857142857142855,0.4565909090909091,0.45466666666666666,0.7266818181818182,0.7326666666666666,0.4129545454545454,0.3470952380952381,0.5519480519480453,1.3138528138528152,0.5151515151515156,0.1623376623376624,0.0019242424242424394,-0.005984848484848371,0.06585930735930728
11957,98.5,91.54545454545455,24.227272727272727,15.954545454545455,39.90909090909091,41.5,0.5909090909090909,0.2727272727272727,0.4749545454545455,0.4273181818181819,0.7428636363636362,0.7285909090909093,0.34686363636363643,0.3151818181818181,6.954545454545453,8.272727272727272,-1.5909090909090935,0.31818181818181823,0.04763636363636364,0.014272727272726882,0.03168181818181831
11954,96.25,98.04347826086956,22.85,20.565217391304348,41.2,41.391304347826086,0.45,0.6521739130434783,0.43965000000000004,0.48173913043478267,0.76025,0.7195217391304347,0.33459999999999995,0.3630434782608695,-1.7934782608695627,2.2847826086956537,-0.1913043478260832,-0.20217391304347826,-0.04208913043478263,0.04072826086956527,-0.02844347826086957
11952,96.61904761904762,100.95,19.80952380952381,17.65,45.42857142857143,43.1,0.5238095238095238,0.75,0.43814285714285717,0.44909999999999994,0.7468095238095239,0.7333000000000001,0.3463333333333333,0.3439499999999999,-4.330952380952382,2.1595238095238116,2.328571428571429,-0.22619047619047616,-0.010957142857142776,0.01350952380952386,0.002383333333333404
11950,97.05,87.71428571428571,22.5,16.714285714285715,39.35,39.61904761904762,0.45,0.19047619047619047,0.45085,0.413,0.8075999999999999,0.7584285714285715,0.42375000000000007,0.3225238095238095,9.335714285714289,5.785714285714285,-0.269047619047619,0.25952380952380955,0.037849999999999995,0.04917142857142842,0.10122619047619058
11959,97.66666666666667,98.85,19.958333333333332,18.1,38.333333333333336,40.6,0.25,0.45,0.4669583333333334,0.44405,0.7816666666666666,0.7684000000000001,0.31120833333333336,0.35005,-1.183333333333323,1.8583333333333307,-2.2666666666666657,-0.2,0.02290833333333342,0.013266666666666538,-0.03884166666666661
11951,96.43478260869566,104.42105263157895,20.347826086956523,20.473684210526315,42.04347826086956,43.73684210526316,0.8260869565217391,0.42105263157894735,0.46308695652173915,0.4521052631578946,0.7229565217391304,0.7138421052631579,0.3493478260869565,0.3098947368421053,-7.986270022883289,-0.12585812356979176,-1.6933638443935948,0.4050343249427918,0.010981693363844525,0.009114416475972442,0.03945308924485125
11956,92.0,98.0,21.1,18.47826086956522,38.95,42.95652173913044,0.5,0.4782608695652174,0.4533999999999999,0.43095652173913046,0.7711500000000001,0.8000869565217392,0.38029999999999997,0.339391304347826,-6.0,2.621739130434783,-4.006521739130434,0.021739130434782594,0.022443478260869454,-0.02893695652173911,0.040908695652173976
11960,90.85714285714286,100.95238095238095,19.761904761904763,22.238095238095237,40.42857142857143,42.57142857142857,0.23809523809523808,0.7142857142857143,0.42271428571428576,0.45252380952380955,0.726047619047619,0.7373333333333334,0.32109523809523804,0.3099047619047619,-10.095238095238088,-2.4761904761904745,-2.142857142857139,-0.4761904761904762,-0.029809523809523786,-0.011285714285714343,0.01119047619047614
11955,95.04545454545455,99.52380952380952,18.5,21.904761904761905,42.68181818181818,47.285714285714285,0.6818181818181818,0.42857142857142855,0.43559090909090903,0.44333333333333325,0.8055454545454546,0.7714285714285716,0.3624545454545455,0.3371428571428571,-4.478354978354972,-3.404761904761905,-4.603896103896105,0.2532467532467532,-0.007742424242424217,0.03411688311688299,0.025311688311688396
11953,92.47619047619048,105.52380952380952,20.238095238095237,22.904761904761905,40.57142857142857,42.61904761904762,0.6666666666666666,0.47619047619047616,0.4320952380952381,0.44319047619047613,0.7621428571428572,0.7807142857142857,0.3786190476190476,0.37157142857142855,-13.047619047619037,-2.666666666666668,-2.047619047619051,0.19047619047619047,-0.011095238095238047,-0.01857142857142846,0.007047619047619025
11949,97.54545454545455,91.13636363636364,20.272727272727273,17.272727272727273,40.54545454545455,43.59090909090909,0.6363636363636364,0.09090909090909091,0.45899999999999985,0.41440909090909095,0.7467727272727274,0.7581818181818183,0.35645454545454547,0.3221363636363636,6.4090909090909065,3.0,-3.0454545454545467,0.5454545454545454,0.0445909090909089,-0.011409090909090924,0.03431818181818186
11948,98.0952380952381,93.375,19.571428571428573,20.541666666666668,40.38095238095238,43.166666666666664,0.6190476190476191,0.3333333333333333,0.4525714285714286,0.41950000000000015,0.7368095238095238,0.74025,0.4080952380952381,0.3400833333333333,4.720238095238102,-0.9702380952380949,-2.7857142857142847,0.28571428571428575,0.033071428571428474,-0.0034404761904761605,0.06801190476190483
11947,101.18181818181819,97.55,22.318181818181817,21.5,42.45454545454545,39.7,0.7272727272727273,0.75,0.4525,0.46675000000000005,0.7418636363636364,0.7721,0.30718181818181817,0.3740999999999999,3.63181818181819,0.8181818181818166,2.7545454545454504,-0.022727272727272707,-0.01425000000000004,-0.030236363636363617,-0.06691818181818171
